"Project","Region","Sample_ID","Sample_Year","Sample_Month","Sample_Day","Site","Event","Plot","Location","Depth_cm","Timepoint","Sample_Type","Evacuation_date_YYYYMMDD","Collection_Date_YYYYMMDD","Collection_Start_Time_24hrs","Collection_End_Time_24hrs","EST_EDT","Notes","npoc_mgL","npoc_uM","npoc_flag","tdn_mgL","tdn_uM","tdn_flag","NOx_mgL","NOx_uM","NOx_flag","NH3_mgL","NH3_uM","NH3_flag","PO4_mgL","PO4_uM","PO4_flag","SO4_ppm","SO4_mM","SO4_flag","Cl_ppm","Cl_mM","Cl_flag","Salinity","H2S_mean_uM","H2S_sd_uM","H2S_flag","pH","pH_flag","Cond","Cond_units","Collection_temp_C","Temperature_flag","Analyte_Notes"
"COMPASS","CB","TMP_PW_FW_C6_15CM_20220518",2022,5,18,"TMP","Monitoring","F","C6",15,NA,"PW",20220512,20220518,NA,NA,"EDT",NA,21.68,1806.67,"average value of multiple aliquots",NA,NA,"replicates greater than 25% different",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_D5_15CM_20220518",2022,5,18,"TMP","Monitoring","F","D5",15,NA,"PW",20220512,20220518,NA,NA,"EDT",NA,NA,NA,"replicates greater than 25% different",NA,NA,"replicates greater than 25% different",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_F4_15CM_20220518",2022,5,18,"TMP","Monitoring","F","F4",15,NA,"PW",20220512,20220518,NA,NA,"EDT",NA,NA,NA,"replicates greater than 25% different",NA,NA,"replicates greater than 25% different",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_H3_15CM_20220518",2022,5,18,"TMP","Monitoring","F","H3",15,NA,"PW",20220512,20220518,NA,NA,"EDT",NA,NA,NA,"replicates greater than 25% different",NA,NA,"replicates greater than 25% different",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_H6_15CM_20220520",2022,5,20,"TMP","Monitoring","F","H6",15,NA,"PW",20220518,20220520,NA,NA,"EDT",NA,9.03,752.5,NA,0.45,32.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_C3_15CM_20220520",2022,5,20,"TMP","Monitoring","F","C3",15,NA,"PW",20220518,20220520,NA,NA,"EDT",NA,NA,NA,"replicates greater than 25% different",NA,NA,"replicates greater than 25% different",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_I5_15CM_20220613",2022,6,13,"TMP","Monitoring","F","I5",15,NA,"PW",20220613,20220613,1100,1330,"EDT",NA,12.73,1060.83,NA,0.78,55.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_E3_15CM_20220613",2022,6,13,"TMP","Monitoring","S","E3",15,NA,"PW",20220613,20220613,1100,1330,"EDT",NA,9.96,830,NA,1,71.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_F4_15CM_20220613",2022,6,13,"TMP","Monitoring","F","F4",15,NA,"PW",20220613,20220613,1100,1330,"EDT",NA,10.91,909.17,NA,0.05,3.57,"blank is greater than or equal to 25% of sample value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_B4_15CM_20220613",2022,6,13,"TMP","Monitoring","C","B4",15,NA,"PW",20220613,20220613,1100,1330,"EDT",NA,10.19,849.17,NA,0.53,37.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_I5_15CM_20220613",2022,6,13,"TMP","Monitoring","S","I5",15,NA,"PW",20220613,20220613,1100,1330,"EDT",NA,14.77,1230.83,NA,1.28,91.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_B4_15CM_20220613",2022,6,13,"TMP","Monitoring","S","B4",15,NA,"PW",20220613,20220613,1100,1330,"EDT",NA,20.02,1668.33,NA,0.6,42.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_C6_15CM_20220613",2022,6,13,"TMP","Monitoring","C","C6",15,NA,"PW",20220613,20220613,1100,1330,"EDT",NA,8.83,735.83,NA,0.44,31.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_C3_15CM_20220613",2022,6,13,"TMP","Monitoring","S","C3",15,NA,"PW",20220613,20220613,1100,1330,"EDT",NA,23.65,1970.83,NA,0.99,70.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_C3_15CM_20220613",2022,6,13,"TMP","Monitoring","F","C3",15,NA,"PW",20220613,20220613,1100,1330,"EDT",NA,10.55,879.17,NA,0.52,37.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_I5_15CM_20220613",2022,6,13,"TMP","Monitoring","C","I5",15,NA,"PW",20220613,20220613,1100,1330,"EDT",NA,19.15,1595.83,NA,0.84,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_D5_15CM_20220613",2022,6,13,"TMP","Monitoring","S","D5",15,NA,"PW",20220613,20220613,1100,1330,"EDT",NA,11.32,943.33,NA,0.58,41.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_H6_15CM_20220613",2022,6,13,"TMP","Monitoring","F","H6",15,NA,"PW",20220613,20220613,1100,1330,"EDT",NA,13.55,1129.17,NA,0.66,47.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_D5_15CM_20220613",2022,6,13,"TMP","Monitoring","F","D5",15,NA,"PW",20220613,20220613,1100,1330,"EDT",NA,9.54,795,NA,0.4,28.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_C6_15CM_20220615",2022,6,15,"TMP","Monitoring","F","C6",15,NA,"PW",20220615,20220615,1200,NA,"EDT",NA,8.43,702.5,NA,0.4,28.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_E3_15CM_20220615",2022,6,15,"TMP","Monitoring","C","E3",15,NA,"PW",20220615,20220615,1200,NA,"EDT",NA,10.3,858.33,NA,0.45,32.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_H3_15CM_20220615",2022,6,15,"TMP","Monitoring","S","H3",15,NA,"PW",20220615,20220615,NA,NA,"EDT",NA,20.06,1671.67,NA,0.06,4.29,"blank is greater than or equal to 25% of sample value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_H6_15CM_20220615",2022,6,15,"TMP","Monitoring","C","H6",15,NA,"PW",20220615,20220615,1200,NA,"EDT",NA,17.41,1450.83,NA,0.66,47.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_F6_15CM_20220615",2022,6,15,"TMP","Monitoring","C","F6",15,NA,"PW",20220615,20220615,NA,NA,"EDT",NA,13.77,1147.5,NA,0.57,40.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_H3_15CM_20220615",2022,6,15,"TMP","Monitoring","F","H3",15,NA,"PW",20220615,20220615,1200,NA,"EDT",NA,5.06,421.67,NA,0.28,20,"blank is greater than or equal to 25% of sample value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_H3_15CM_20220615",2022,6,15,"TMP","Monitoring","C","H3",15,NA,"PW",20220615,20220615,1200,NA,"EDT",NA,21.45,1787.5,NA,0.59,42.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_C6_15CM_20220615",2022,6,15,"TMP","Monitoring","S","C6",15,NA,"PW",20220615,20220615,1200,NA,"EDT",NA,21.12,1760,NA,0.97,69.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_F6_15CM_20220615",2022,6,15,"TMP","Monitoring","S","F6",15,NA,"PW",20220615,20220615,1200,NA,"EDT",NA,13.87,1155.83,NA,0.88,62.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_C6_15CM_20220718",2022,7,18,"TMP","Monitoring","C","C6",15,NA,"PW",20220714,20220718,1207,1,"EDT",NA,12.69,1057.5,NA,1.44,102.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_H3_15CM_20220718",2022,7,18,"TMP","Monitoring","C","H3",15,NA,"PW",20220714,20220718,1207,1,"EDT",NA,20.08,1673.33,NA,0.51,36.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_B4_15CM_20220718",2022,7,18,"TMP","Monitoring","C","B4",15,NA,"PW",20220714,20220718,1207,1,"EDT",NA,7.55,629.17,NA,0.23,16.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_I5_15CM_20220718",2022,7,18,"TMP","Monitoring","C","I5",15,NA,"PW",20220714,20220718,1207,1,"EDT",NA,18.21,1517.5,NA,0.74,52.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_C6_15CM_20220718",2022,7,18,"TMP","Monitoring","F","C6",15,NA,"PW",20220714,20220718,1030,1,"EDT",NA,7.21,600.83,NA,0.23,16.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_H6_15CM_20220718",2022,7,18,"TMP","Monitoring","F","H6",15,NA,"PW",20220714,20220718,1030,1,"EDT",NA,11.01,917.5,NA,0.46,32.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_B4_15CM_20220721",2022,7,21,"TMP","Monitoring","F","B4",15,NA,"PW",20220718,20220721,1230,1,"EDT",NA,11.88,990,NA,1.07,76.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_D5_15CM_20220718",2022,7,18,"TMP","Monitoring","F","D5",15,NA,"PW",20220714,20220718,1030,1,"EDT",NA,12.17,1014.17,NA,1.27,90.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_E3_15CM_20220718",2022,7,18,"TMP","Monitoring","F","E3",15,NA,"PW",20220714,20220718,1030,1,"EDT",NA,9.61,800.83,NA,0.79,56.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_FW_I5_15CM_20220718",2022,7,18,"TMP","Monitoring","F","I5",15,NA,"PW",20220714,20220718,1030,1,"EDT",NA,14.7,1225,NA,0.57,40.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_C3_15CM_20220718",2022,7,18,"TMP","Monitoring","S","C3",15,NA,"PW",20220714,20220718,1120,1,"EDT",NA,9.15,762.5,NA,0.47,33.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_C6_15CM_20220718",2022,7,18,"TMP","Monitoring","S","C6",15,NA,"PW",20220714,20220718,1120,1,"EDT",NA,19.29,1607.5,NA,5.07,362.14,"value above cal curve",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_F4_15CM_20220718",2022,7,18,"TMP","Monitoring","S","F4",15,NA,"PW",20220714,20220718,1120,1,"EDT",NA,7.66,638.33,NA,0.62,44.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_B4_15CM_20220718",2022,7,18,"TMP","Monitoring","S","B4",15,NA,"PW",20220714,20220718,1120,1,"EDT",NA,21.99,1832.5,NA,0.7,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_D5_15CM_20220718",2022,7,18,"TMP","Monitoring","S","D5",15,NA,"PW",20220714,20220718,1120,1,"EDT",NA,6.11,509.17,NA,0.44,31.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_F6_15CM_20220718",2022,7,18,"TMP","Monitoring","S","F6",15,NA,"PW",20220714,20220718,1120,1,"EDT",NA,4.94,411.67,NA,0.41,29.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_I5_15CM_20220718",2022,7,18,"TMP","Monitoring","S","I5",15,NA,"PW",20220714,20220718,1120,1,"EDT",NA,15.02,1251.67,NA,1.07,76.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_H6_15CM_20220721",2022,7,21,"TMP","Monitoring","C","H6",15,NA,"PW",20220718,20220721,1130,1,"EDT",NA,16.28,1356.67,NA,1.15,82.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_D5_15CM_20220721",2022,7,21,"TMP","Monitoring","C","D5",15,NA,"PW",20220718,20220721,1130,1,"EDT",NA,8.83,735.83,NA,0.46,32.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_F6_15CM_20220721",2022,7,21,"TMP","Monitoring","C","F6",15,NA,"PW",20220718,20220721,1130,1,"EDT",NA,16.45,1370.83,NA,0.81,57.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_SW_H3_15CM_20220721",2022,7,21,"TMP","Monitoring","S","H3",15,NA,"PW",20220718,20220721,1205,1,"EDT",NA,86.27,7189.17,NA,2.94,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_H3_15CM_20220808",2022,8,8,"TMP","Monitoring","C","H3",15,NA,"PW",20220805,20220808,1400,1,"EDT",NA,20.09,1674.17,NA,0.61,43.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_H6_15CM_20220808",2022,8,8,"TMP","Monitoring","C","H6",15,NA,"PW",20220805,20220808,1400,1,"EDT",NA,15.89,1324.17,NA,0.58,41.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_B4_15CM_20220808",2022,8,8,"TMP","Monitoring","C","B4",15,NA,"PW",20220805,20220808,1400,1,"EDT",NA,10.61,884.17,NA,0.45,32.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_D5_15CM_20220808",2022,8,8,"TMP","Monitoring","C","D5",15,NA,"PW",20220805,20220808,1400,1,"EDT",NA,11.37,947.5,NA,0.41,29.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_E3_15CM_20220808",2022,8,8,"TMP","Monitoring","C","E3",15,NA,"PW",20220805,20220808,1400,1,"EDT",NA,12.71,1059.17,NA,0.93,66.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_F6_15CM_20220808",2022,8,8,"TMP","Monitoring","C","F6",15,NA,"PW",20220805,20220808,1400,1,"EDT",NA,15.7,1308.33,NA,0.5,35.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_I5_15CM_20220808",2022,8,8,"TMP","Monitoring","C","I5",15,NA,"PW",20220805,20220808,1400,1,"EDT",NA,23.39,1949.17,NA,0.71,50.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_C3_15CM_20220808",2022,8,8,"TMP","Monitoring","C","C3",15,NA,"PW",20220805,20220808,1400,1,"EDT",NA,16.66,1388.33,NA,0.49,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_C6_15CM_20220808",2022,8,8,"TMP","Monitoring","C","C6",15,NA,"PW",20220805,20220808,1400,1,"EDT",NA,13.45,1120.83,NA,1.73,123.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
"COMPASS","CB","TMP_PW_C_F4_15CM_20220808",2022,8,8,"TMP","Monitoring","C","F4",15,NA,"PW",20220805,20220808,1400,1,"EDT",NA,14.43,1202.5,NA,0.59,42.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nutrients, pH, Sulfate/Chloride/Salinity, and Sulfide were not analyzed in 2022"
